bucket_ids,bucket_name,URL,repName,repemail,expected_per_day,is_event,met_expectations
ACuavRF4xy5g4E6yw,B2B - NADA Venue Replay - Full Conference,https://portal.eltoro.com/bucket/ACuavRF4xy5g4E6yw,Carter Mackowiak,carter@eltoro.com,,,
2TQpgte3zx8xSeyBW,B2B - NADA Venue Replay - Montway Booth,https://portal.eltoro.com/bucket/2TQpgte3zx8xSeyBW,Carter Mackowiak,carter@eltoro.com,,,
AhAGePcBRYvJ4tiag,Banner @ B2B @,https://portal.eltoro.com/bucket/AhAGePcBRYvJ4tiag,Carter Mackowiak,carter@eltoro.com,,,
cpkvapKMbNd27PtKv,CSNC Targeted Daycares.csv Clone - 3rd Apr 2023,https://portal.eltoro.com/bucket/cpkvapKMbNd27PtKv,Carter Mackowiak,carter@eltoro.com,,,
fZ8NHHKTABqn4FQDD,Ion Apex Project,https://portal.eltoro.com/bucket/fZ8NHHKTABqn4FQDD,Carter Mackowiak,carter@eltoro.com,,,
AX6c3pKMQfcL6MceG,Ion Apex HQ,https://portal.eltoro.com/bucket/AX6c3pKMQfcL6MceG,Carter Mackowiak,carter@eltoro.com,,,
8tzkL9aByagsaLBwv,Ion Apex Project Parking Lot,https://portal.eltoro.com/bucket/8tzkL9aByagsaLBwv,Carter Mackowiak,carter@eltoro.com,,,
7ZTEaCigAzy7GfKt8,Jack Entertainment - Cleveland,https://portal.eltoro.com/bucket/7ZTEaCigAzy7GfKt8,Carter Mackowiak,carter@eltoro.com,,,
Z9yaZgmAykzZcmhgn,Rivers Casino - Des Plaines,https://portal.eltoro.com/bucket/Z9yaZgmAykzZcmhgn,Carter Mackowiak,carter@eltoro.com,,,
btyGYsR7boPc3eLwy,Rivers Casino - Des Plaines Clone - 13th Jun 2023,https://portal.eltoro.com/bucket/btyGYsR7boPc3eLwy,Carter Mackowiak,carter@eltoro.com,,,
MFWQosxpuk8ErnLzQ,MGM Northfield,https://portal.eltoro.com/bucket/MFWQosxpuk8ErnLzQ,Carter Mackowiak,carter@eltoro.com,,,
yWjYzNSzbxFTZpntq,Power Lodge Brainerd - Motorsports Store,https://portal.eltoro.com/bucket/yWjYzNSzbxFTZpntq,Carter Mackowiak,carter@eltoro.com,,,
BN7u8P3LN4bGZ62kq,The Villages,https://portal.eltoro.com/bucket/BN7u8P3LN4bGZ62kq,Carter Mackowiak,carter@eltoro.com,,,
r5zkdbvJ6gGTByYfm,D & E Sport Shop - ATV Dealer,https://portal.eltoro.com/bucket/r5zkdbvJ6gGTByYfm,Carter Mackowiak,carter@eltoro.com,,,
jfsSerauRDZ9A7Ej8,The Temporary by American Place,https://portal.eltoro.com/bucket/jfsSerauRDZ9A7Ej8,Carter Mackowiak,carter@eltoro.com,,,
PNjRWkhxLHgY94Q5d,Hard Rock Casino NW Indiana,https://portal.eltoro.com/bucket/PNjRWkhxLHgY94Q5d,Carter Mackowiak,carter@eltoro.com,,,
AvAg4h8ESH7bpy7bw,"HorseShoe Casino Hammond, IN",https://portal.eltoro.com/bucket/AvAg4h8ESH7bpy7bw,Carter Mackowiak,carter@eltoro.com,,,
