bucket_ids,bucket_name,URL,repName,repemail,expected_per_day,is_event,met_expectations
Hc5N5546q2Qj8LL2x,Video @ Venue Replay @,https://portal.eltoro.com/bucket/Hc5N5546q2Qj8LL2x,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
wHWK7bY3yQgbCvMBy,Open Houses,https://portal.eltoro.com/bucket/wHWK7bY3yQgbCvMBy,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
ndr6Fo2DhS4dQAbxZ,BowStern_Transportation Conference_Jan 2023,https://portal.eltoro.com/bucket/ndr6Fo2DhS4dQAbxZ,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
CjM8FbDuHyxYE24iJ,LA+PAS_FeederSchool_Parking Clone - 9th Jan 2023,https://portal.eltoro.com/bucket/CjM8FbDuHyxYE24iJ,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
syL3TSqWtHSshM5zp,Walter E. Washington Convention Center,https://portal.eltoro.com/bucket/syL3TSqWtHSshM5zp,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
N4qAAXtJcDYH2eTnu,test,https://portal.eltoro.com/bucket/N4qAAXtJcDYH2eTnu,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
jTq8fZudSeRTGKaKP,Mecum Kissimmee 2023,https://portal.eltoro.com/bucket/jTq8fZudSeRTGKaKP,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
LMbpQjnLBHxtDeECn,Fire Rescue East_2AP (NEW),https://portal.eltoro.com/bucket/LMbpQjnLBHxtDeECn,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
MfMua8n8veEpM5PhW,Target,https://portal.eltoro.com/bucket/MfMua8n8veEpM5PhW,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
sjD5Y5dRiDe5irGti,FGCU,https://portal.eltoro.com/bucket/sjD5Y5dRiDe5irGti,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
RsyG7Pe2yZ7WH4jtS,Jacksonville Boat Show,https://portal.eltoro.com/bucket/RsyG7Pe2yZ7WH4jtS,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
ZZxAivmtfLjReze3X,Jacksonville Boat Show,https://portal.eltoro.com/bucket/ZZxAivmtfLjReze3X,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
hFnjmLn5mCZh3LhkM,Double Tree,https://portal.eltoro.com/bucket/hFnjmLn5mCZh3LhkM,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
zGjGnkSh7jXt8XWoo,Hyatt Regency,https://portal.eltoro.com/bucket/zGjGnkSh7jXt8XWoo,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
AiEXu7oNDJuSGDETR,Marriott,https://portal.eltoro.com/bucket/AiEXu7oNDJuSGDETR,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
G9EpArymfJNpPHdc9,Residence Inn,https://portal.eltoro.com/bucket/G9EpArymfJNpPHdc9,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
NkStTrmsr4pY5JTEr,boat show,https://portal.eltoro.com/bucket/NkStTrmsr4pY5JTEr,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
mdsQg55FhS8zvg6Bo,Georgia World Congress Center in Atlanta.,https://portal.eltoro.com/bucket/mdsQg55FhS8zvg6Bo,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
TzgwptRKeMu2z7tio,FUNTIME RV-TUALATIN,https://portal.eltoro.com/bucket/TzgwptRKeMu2z7tio,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
mzCgGZ9f4Auc2NEPn,87 :),https://portal.eltoro.com/bucket/mzCgGZ9f4Auc2NEPn,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
Z2BXXqvte3BFes5Ex,Mecum Kissimmee 2023 Clone from 2022,https://portal.eltoro.com/bucket/Z2BXXqvte3BFes5Ex,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
SsbiNqxwhJ6vMSm27,Jacksonville Boat Show,https://portal.eltoro.com/bucket/SsbiNqxwhJ6vMSm27,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
QiAKz58ZX7LhjbXYx,Double Tree,https://portal.eltoro.com/bucket/QiAKz58ZX7LhjbXYx,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
CWWDiMP2egr8odmKL,2,https://portal.eltoro.com/bucket/CWWDiMP2egr8odmKL,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
Dq74ABTMEFyJLBL2Z,"REI Washington, DC",https://portal.eltoro.com/bucket/Dq74ABTMEFyJLBL2Z,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
4B89FihNBTdabg5Tx,DELETE,https://portal.eltoro.com/bucket/4B89FihNBTdabg5Tx,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
GoQ9FMnNuegpr4ZLo,"REI Santa Barbara, CA",https://portal.eltoro.com/bucket/GoQ9FMnNuegpr4ZLo,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
aBCruBqmhJMq2dRtu,REI Locations,https://portal.eltoro.com/bucket/aBCruBqmhJMq2dRtu,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
QCeTXgH953Z3Z4xTA,3,https://portal.eltoro.com/bucket/QCeTXgH953Z3Z4xTA,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
48fFby7GdXqsJHhrE,"REI Seattle, WA",https://portal.eltoro.com/bucket/48fFby7GdXqsJHhrE,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
m6EtG8Km7ij4rbHL2,4,https://portal.eltoro.com/bucket/m6EtG8Km7ij4rbHL2,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
Mqvey6qSGEvPLm9co,"REI Brookefield, WI",https://portal.eltoro.com/bucket/Mqvey6qSGEvPLm9co,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
HrsHooFLKgK3zBtCs,"REI Bloomington, MN",https://portal.eltoro.com/bucket/HrsHooFLKgK3zBtCs,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
zKS8eRsumGvCP8ASA,Miami beach convention center,https://portal.eltoro.com/bucket/zKS8eRsumGvCP8ASA,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
xMEmbxDz23E2svGZK,miami - Herald plaza,https://portal.eltoro.com/bucket/xMEmbxDz23E2svGZK,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
GStfzhJkHMdmpJyzh,miami - Venetian Marina,https://portal.eltoro.com/bucket/GStfzhJkHMdmpJyzh,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
Grqo2qbg7koTcYjmq,miami - Museum Park Marine,https://portal.eltoro.com/bucket/Grqo2qbg7koTcYjmq,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
tSo2ZMndcsRBg8th6,miami - Yacht Haven Grande Miami,https://portal.eltoro.com/bucket/tSo2ZMndcsRBg8th6,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
5vRQJLfhGTd4teHqq,Reagan Updated 2/27,https://portal.eltoro.com/bucket/5vRQJLfhGTd4teHqq,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
SHrCir5Qj4mvwFdBE,LACMA Updated 2/27/23,https://portal.eltoro.com/bucket/SHrCir5Qj4mvwFdBE,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
4p5623Po66o59HFMe,Getty Villa Update 2/27/23,https://portal.eltoro.com/bucket/4p5623Po66o59HFMe,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
azomQCQgr7nDSPCyr,Huntington Library & Botanical Gardens Updated 2/27/23,https://portal.eltoro.com/bucket/azomQCQgr7nDSPCyr,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
ANgvC5A2wnJ7c4x9m,"410, Park Ave, New York, NY, 10022",https://portal.eltoro.com/bucket/ANgvC5A2wnJ7c4x9m,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
Gjx5F5PECHkwYTfET,"8226, MAIN STREET, WILLIAMSVILLE, NY, 14221",https://portal.eltoro.com/bucket/Gjx5F5PECHkwYTfET,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
fH74wMHYa2nH2BfSS,"2320 Knights of Columbus Blvd., Nashville, TN, 37214",https://portal.eltoro.com/bucket/fH74wMHYa2nH2BfSS,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
joPP4nE8PAXAcyLbB,"595, Redwood Highway, Mill Valley, CA, 94941",https://portal.eltoro.com/bucket/joPP4nE8PAXAcyLbB,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
f9My6GzhX94SiHok7,"1501 Lake Robbins Dr #150, The Woodlands, TX, 77380",https://portal.eltoro.com/bucket/f9My6GzhX94SiHok7,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
c7DY5fTnLcTgcpcv4,"7070 , Orchard Lake Road, West Bloomfield, MI, 48322",https://portal.eltoro.com/bucket/c7DY5fTnLcTgcpcv4,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
k5BbDMKGoRgoBoLSB,"441 Bostoin Providenc Hwy, Norwood, MA, 02062",https://portal.eltoro.com/bucket/k5BbDMKGoRgoBoLSB,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
CijqoYQh9fKgLytCW,"101 Route 59 East, Spring Valley, NY, 10977",https://portal.eltoro.com/bucket/CijqoYQh9fKgLytCW,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
4p9nNCWRNdE6cfMLp,"11291 Tamiami Trail N, Naples, FL, 34110",https://portal.eltoro.com/bucket/4p9nNCWRNdE6cfMLp,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
NjbRjABdxPEJCKCuj,"18118 N Scottsdale Rd, Phoenix, AZ, 85054",https://portal.eltoro.com/bucket/NjbRjABdxPEJCKCuj,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
agtGBz3G8WX9ZLyB6,"1234, 3195 Willow Lane, Thousand Oaks, CA, 91361",https://portal.eltoro.com/bucket/agtGBz3G8WX9ZLyB6,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
huiCCJnnTaaBkZBaP,"6201 South IH 35 Frontage Road, Austin, TX, 78744",https://portal.eltoro.com/bucket/huiCCJnnTaaBkZBaP,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
uSa538nzLzaHPRoRc,"416, Tyvola Road, Charlotte, NC, 28217",https://portal.eltoro.com/bucket/uSa538nzLzaHPRoRc,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
v43hcxuEtnNA3J56w,"5750, 5750 N Federal Hwy, Fort Lauderdale, FL, 33308",https://portal.eltoro.com/bucket/v43hcxuEtnNA3J56w,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
Xt6pnYsCfATkXibFA,"342, 342 West Putnam Avenue, Greenwich, CT, 06830",https://portal.eltoro.com/bucket/Xt6pnYsCfATkXibFA,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
fxnZCCeYmgKsfm79M,"595, Redwood Highway, Mill Valley, CA, 94941",https://portal.eltoro.com/bucket/fxnZCCeYmgKsfm79M,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
5Jy25C9CHLiQxMdan,"2750, El Camino Real, Redwood City, CA, 94061",https://portal.eltoro.com/bucket/5Jy25C9CHLiQxMdan,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
qetttFvw3THk5atd6,"2750, El Camino Real, Redwood City, CA, 94061",https://portal.eltoro.com/bucket/qetttFvw3THk5atd6,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
9cAuvac4eEoJWGjij,"1234, 3195 Willow Lane, Thousand Oaks, CA, 91361",https://portal.eltoro.com/bucket/9cAuvac4eEoJWGjij,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
Muudyd9AFyQjC4AtR,"9372 , Wilshire Boulevard, Beverly Hills, CA, 90212",https://portal.eltoro.com/bucket/Muudyd9AFyQjC4AtR,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
GAHbeZFCPaf5SjMRg,"18118 N Scottsdale Rd, Phoenix, AZ, 85054",https://portal.eltoro.com/bucket/GAHbeZFCPaf5SjMRg,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
owbTTBxLaH5Exft5a,"816 Route 1 North, Edison, NJ, 08817",https://portal.eltoro.com/bucket/owbTTBxLaH5Exft5a,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
25cAh2RXuSXvCiZW4,"1550 Biscayne Blvd, Miami , FL, 33132",https://portal.eltoro.com/bucket/25cAh2RXuSXvCiZW4,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
mWhJqfKzipYFo8Y6W,Founders Club 3800,https://portal.eltoro.com/bucket/mWhJqfKzipYFo8Y6W,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
sFzoMi6CG5G8ZXWCn,Founders Club 3001,https://portal.eltoro.com/bucket/sFzoMi6CG5G8ZXWCn,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
SLyXKY2RzjSuEfjZS,Laurel Oaks,https://portal.eltoro.com/bucket/SLyXKY2RzjSuEfjZS,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
Wcdwzveqc6GP32B4u,Legacy Golf,https://portal.eltoro.com/bucket/Wcdwzveqc6GP32B4u,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
CZ7vctgfdKg3KYh8P,The Concession,https://portal.eltoro.com/bucket/CZ7vctgfdKg3KYh8P,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
RYozm4xdiJJDS8wzs,Tatum Ridge,https://portal.eltoro.com/bucket/RYozm4xdiJJDS8wzs,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
9JvxmhsXk6krnMSRp,AFA Warfare_VR,https://portal.eltoro.com/bucket/9JvxmhsXk6krnMSRp,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
vcnM2YkDdZThqT6mw,Lakewood National Golf Club,https://portal.eltoro.com/bucket/vcnM2YkDdZThqT6mw,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
jfxBDGJyqi4SNcyhh,University Park Country Club,https://portal.eltoro.com/bucket/jfxBDGJyqi4SNcyhh,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
u4Yuocmw3DQCeSTPJ,Chewy Comp,https://portal.eltoro.com/bucket/u4Yuocmw3DQCeSTPJ,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
XPKw7nPwhdedWnQXq,Atlantic City Boat Show,https://portal.eltoro.com/bucket/XPKw7nPwhdedWnQXq,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
r6me2yxu47EJLsWBu,Sheraton Atlantic City,https://portal.eltoro.com/bucket/r6me2yxu47EJLsWBu,Meghan Waldrop,meghan.waldrop@eltoro.com,,,
